	text	label	label_text

0	 Georg Weerth	0	narrator

1	Fragment eines Romans Seitwärts vom Rhein, in einem reizenden Tale, liegt das Jagdschloß des Baron d'Eyncourt.	0	narrator

2	Ein altes, wunderliches Gebäude mit kleinen Fenstern und ungeheuerm Giebel, halb bedeckt von Efeu und Weinranken, die bis oben aufs Dach gewachsen sind, von wo sie in dichten, buschigen Matten wieder nach den Seiten zu hinunterhängen.	0	narrator

3	Uralte Walnußbäume bilden mit ihren riesigen Ästen und den großen tiefgrünen Blättern den Hintergrund des Gebäudes.	0	narrator

4	Nach vorne dehnt sich bis zu dem schmalen Wege, der nach dem nächsten Dorfe führt, ein weiter, geräumiger Garten, dessen ganze Einrichtung auf den ersten Blick verrät, daß man wenig Sorgfalt mehr auf die Erhaltung früherer Anlagen verwendet und Stauden durcheinanderwachsen läßt, wie es ihnen gefällt;	0	narrator

5	nur unmittelbar unter den Fenstern des Schlosses scheint noch eine ordnende Hand der lustig sprossenden Rosen und Nelken zu warten;	0	narrator

6	von vier oder fünf Wasserbächen, die durch den Garten verteilt sind, sprudelt auch hier noch ein kristallener Strahl aus dem Marmorbehälter und wirft seine zitternden Perlen rechts und links auf die Kelche der Blumen.	0	narrator

7	Sorglos, als wüßten sie, daß niemand ihren Gesang unterbrechen würde, durchjubeln die Spatzen diese reizende Wildnis und ziehen sich nur ärgerlich in das Gezweig der Holunderbüsche zurück, wenn oft vom nahen Walde herüber die Amseln kommen oder andere schönere Vögel, welche sich den Garten des Schlosses als allgemeines Rendezvous erwählt zu haben scheinen und dann ihre melodische Unterredung beginnen, mit soviel Takt, in so hübschen Kadenzen, daß jedem ehrlichen Mann das Herz im Leibe lacht, daß aber jeder ehrliche Spatz vor Neid und Ärger vergehen möchte.	0	narrator

8	Das einzige, was die heiteren Meetings der gefiederten Gesellen bisweilen unterbricht und den ganzen Konvent im Nu auseinanderjagt, ist die große rotbraune Angorakatze, die langjährige Bewohnerin des Schlosses, die alle Ecken und Winkel des Gebäudes und des Gartens kennt und sich gewissermaßen als Statthalterin des Besitztums betrachtet, wenn die Herrschaft verreist, in der Stadt weilt.	0	narrator

9	Schlummernd kauert sie auf der Schwelle der Gartentüre, in Traum und Gedanken versunken.	0	narrator

10	Alles ist still. –	0	narrator

11	Da beginnt das Vogelkonzert: die Amsel ruft, es zwitschert der Stieglitz, der Buchfinke schreit, und es lärmen die Spatzen.	0	narrator

12	Sie erwacht, sie rümpft die Nase, die langen Spürhaare bewegen sich dreimal und viermal, ein unbehagliches Knurren und Murren dringt durch die halbgeöffnete zierliche Schnauze, und unheimlich blinzeln die grünen Augen durch die schützenden Wimpern.	0	narrator

13	Es ist hart, so im besten Träumen gestört zu werden – in Träumen, wer weiß worin, in Träumen, wer weiß worüber-, wo man sich vielleicht für eine verwunschene Prinzessin hielt, für eine reiche Äbtissin, für eine himmlische Unschuld – und ach! und wo man dann doch zuletzt nur eine alte Katze ist.	0	narrator

14	Aber wer weiß, wovon die Katzen träumen?	0	narrator

15	Genug, unsre Angorakatze erwacht.	0	narrator

16	Sacht und behutsam gleiten die zwei schneeweißen reinlichen Vorderpfoten aus dem warmen Pelze, erst kaum bemerkbar, allmählich deutlicher, schimmernd in ihrer ganzen krallengeschmückten Schönheit, und stemmen sich endlich fest und sicher auf den Boden.	0	narrator

17	Die Hinterpfoten, weniger glänzend und mehr braungestreift und gesprenkelt, folgen sofort dem Beispiel der beiden vordern, schieben die blanken Tatzen vorsichtig unter die Rundung des glatten Leibes, jetzt das Holz der Schwelle kräftiger packend und den ganzen Körper emporhebend, mit dem buckligen Rückgrat, mit dem wedelnden Schweif und dem drohenden Haupte, das sich stolz in den Nacken wirft, die Augen wild funkeln läßt und noch einmal weit aufgähnend seine rosenrote Höhle zeigt und die Reihen blitzender, scharfgeschliffener Zähne. Ein Satz, und sie verschwindet im Gebüsch.	0	narrator

18	Lebhaft unterhalten sich indes in den Zweigen des großen Oleanders die Vögel von ihren wichtigsten Angelegenheiten.	0	narrator

19	Ein Zeisig schreit, als wäre er außer sich;	0	narrator

20	wahrscheinlich jammert er über ein Mitglied seiner Familie, das sich aus Versehen in den Schlingen fing, die eigentlich für viel bessere, große Vögel gelegt waren, für Amseln und Tauben etwa.	0	narrator

21	Eine sonst sehr sanfte Lachtaube kichert daher laut auf und freut sich nicht wenig, daß sie durch die Intervention des Zeisigs gerettet worden ist.	0	narrator

22	Über diese Schadenfreude entzürnen sich aber die andern, so daß bald vor allem Klagen, Lachen und Schelten niemand den andern mehr verstehen kann und ein alter Spatz, halb vor Wut erstickt, den heiligen Schwur tut, nimmer in so unmoralischer Gesellschaft die Rednerbühne wieder zu besteigen.	0	narrator

23	Da hat sich die Katze an den Fuß des Baumes geschlichen.	0	narrator

24	Zum Sprunge sich rüstend, setzt sie sich auf die Hinterbeine, peitscht mit dem Schwanz den Boden, und, den Blick nur nach oben gerichtet, zerstört sie, die Fürchterliche, in einem Nu die künstlichen Bauten eines redlichen, arbeitsamen Ameisenvolks, indem sie die eben noch so glücklichen Bürger rechts und links aus den Wohnungen geißelt.	0	narrator

25	Da ist sie fertig.	0	narrator

26	Zischend und sprudelnd fliegt sie am Stamm des Baumes hinan und – husch! verschwinden die Vögel.	0	narrator

27	Alles wieder still. So geht es im Garten her.	0	narrator

28	Hat die Katze ihren Streifzug beendet, da kehrt sie ruhig zurück in den Hof des Schlosses, innerlich lachend über die dummen Vögel, welche sich noch immer vor ihr fürchten, sie, die so leicht sind und so lustig beschwingt, daß sie sicher die Lüfte durchjubeln können, wenn eine arme Katze an den lieben, trockenen Boden gefesselt ist mit den lieben vier zierlichen Beinen.	0	narrator

29	Die Katze muß wirklich jedesmal lachen und schleicht dann zu dem kleinen, grünbemalten Hause am Fuße eines Walnußbaums, wo sie einen alten Freund wohnen hat, einen alten Praktikus, mit dem sie schon lange in stillem, zärtlichem Einverständnis steht, nach treuer Übereinkunft geschlossen vor Jahren und selten verletzt.	0	narrator

30	Die Angorakatze besucht nämlich Nero, den alten Hofhund.	0	narrator

31	Früher haßten sie einander schrecklich, als das Blut noch ungestüm in den Adern floß, und manche Fehde entbrannte, die nur der Stiefelknecht des Kutschers oder die Feuerzange der Köchin zu schlichten vermochte.	0	narrator

32	Als aber die Zeit und die Erfahrung den Mut in der Brust gedämpft hatten, als sie beide einsahen, daß alles übel ist auf dieser Welt, da schlossen sie Frieden und versprachen lieber, einander beizustehen mit Rat und Tat in den Bedrängnissen eines schlimmen Jahrhunderts.	0	narrator

33	Und also groß ist ihre Freundschaft geworden, daß die Katze, wenn sie den guten Nero im Schlafe findet, nicht das geringste Geräusch macht, um ihn zu erwecken, sondern sich zu ihm setzt, ihm die Fliegen fortscheucht und die Narben ihm leckt, die entsetzlichen Narben verschollener Schlachten.	0	narrator

34	Erwacht dann Nero, so schauen sie sich diplomatisch innig an und gedenken der Tage der Jugend.	0	narrator

35	Die schöne Katze, der treffliche Nero!	0	narrator

36	Friedlich verbringen sie ihre Tage.	0	narrator

37	Sie ruhen auf ihren Lorbeeren;	0	narrator

38	und wie die Katze mehr zum Spaß als zum Ernst oft noch nach Amseln schnappt und pfiffigen Spatzen, so fühlt Nero sich auch nur im Traum oft noch auf der Jagd und fährt dann empor mit der alten Wildheit, das Stroh seines Lagers durchwühlend, heulend und hinauf stierend in die düstern Wipfel des Walnußbaumes. Die Stunde, zu der wir die halbverwilderte Besitzung des Baron d'Eyncourt betreten, ist die siebente des Abends;	0	narrator

39	die Sonne neigt sich den Bergen zu – noch eine kleine Weile, da wird jenseits der Rhein in ihren letzten Strahlen zu leuchten beginnen, schon färben die Wipfel der Bäume sich purpurrot, golden wogen die Felder, und stiller und feierlicher wird es rings um das alte efeubehangene Schloß.	0	narrator

40	Wir lauschen noch, ob denn niemand sich regt, nicht ein einziger menschlicher Bewohner des finstern Gebäudes, da öffnet sich eine kleine Seitentür und, das Haupt mit schneeweißem Haare geschmückt, wandelt ein sehr bejahrter Mann langsam die moosige Steintreppe hinab in den schon halb düstern Hofraum.	0	narrator

41	Es ist der alte Bediente des Barons, Jean Baptiste, grau und weiß geworden im Dienste seines Herrn, des einzigen Herrn, den er jemals hatte.	0	narrator

42	Er legt die Hände auf den Rücken und spaziert auf und ab unter den riesigen Bäumen, jedesmal einen Augenblick innehaltend, wenn er an die Ecken des Hauses kommt, um über den Garten hinweg das Tal hinunterzuschauen, als ob er jemand erwarte, der dem Schlosse zueilen werde.	0	narrator

43	Niemand könnte besser zu der ganzen Umgebung passen als der alte Jean Baptiste – er ist auch so ein zahmer, treuer Hofhund, grade wie der Nero, und beide lieben sich auch, als wenn sie wüßten, daß sie Ähnlichkeit miteinander hätten.	0	narrator

44	Sinnend bleibt der alte Diener vor dem kleinen Hause des Hundes stehn, der auch bald seinen Freund bemerkt und herausschaut, als wollte er sagen: »Jean Baptiste, guten Abend, Jean Baptiste«, und: »Guten Abend, Nero«, murmelt unwillkürlich der alte Diener, und wie Mann und Hund sich freundlich begrüßen, sieh, da kommt von der andern Seite auch schon die große Angorakatze schnurrend und spinnend und reibt den Kopf an den ledernen Gamaschen des Hausfreunds, so daß Jean Baptiste sich bald hierhin, bald dorthin wenden muß, um die Karessen seiner beiden Bekannten in gehöriger Weise zu erwidern. .–. 	1	character

45	Da klang in der Ferne das Rasseln eines Wagens.	0	narrator

46	Jean Baptiste eilte rasch hinaus.	0	narrator

47	Er hatte sich nicht geirrt.	0	narrator

48	Es war der Baron, der mit seiner Tochter aus der Stadt zurückkehrte.	0	narrator

